Date,Campaign,Ad Group,Ad Group ID,Creative,Creative ID,Inventory Contract,Media Cost (USD),ECPM,Impressions,Clicks
05/19/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|wv6tvf,h4cmq5n4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,0.00,#DIV/0!,0,0
05/19/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|x3545t,42xmelij,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,0.00,#DIV/0!,0,0
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,725.54",8.04,"338,948",511
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,714.77",8.04,"337,617",523
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_GE_Kargo Venti Display_LiveRamp_x:|git0yb,zh9vqe0k,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,891.93,6.98,"127,815",254
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_SMB_Kargo Venti Display_LiveRamp_x:|x9vtrd,q9nswq19,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,889.45,6.98,"127,466",232
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,877.33,7.81,"112,274","1,487"
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,881.61,7.81,"112,863","1,453"
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,426.61",18.54,"76,935",66
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,7f4ijtgs,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,412.19",18.54,"76,160",50
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,611.23",18.53,"140,920",128
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,358.95",18.53,"127,301",111
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|wv6tvf,h4cmq5n4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,0.00,#DIV/0!,0,0
05/18/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact OLV_New OE Subset_x:|t12vgk,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|m2vsj1,bl7l1za,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo enahnced pre-roll with brande_new oe subsetdesktop_x:|x3545t,42xmelij,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE INCREMENTAL AUDIENCE_Cross-Platform Enhanced Pre-Roll,0.00,#DIV/0!,0,0
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,mgarv4v7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,732.10",7.97,"342,771",538
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Venti Video_LiveRamp_x:|2uofml,s52bd6r,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,z8lye0o1,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,"2,722.31",7.97,"341,624",467
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_GE_Kargo Venti Display_LiveRamp_x:|git0yb,zh9vqe0k,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,890.37,6.94,"128,209",219
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_Kargo Venti Display_LiveRamp_x:|ffe0ba,ao994t7,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_SMB_Kargo Venti Display_LiveRamp_x:|x9vtrd,q9nswq19,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,892.85,6.94,"128,585",238
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Runway Display_LiveRamp_x:|6h2uqs,58afjwv7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,882.11,7.69,"114,638","1,584"
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact Display_x_x:|79hvly,GCRU25US000_DIG_BURST2_awa_TRADEDESK_TRADEDESK_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Runway Display_LiveRamp_x:|nftwyf,3zvyezf,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DISPLAY_bannr_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Runway Display_LiveRamp_x:|kdpexm,1lraopkx,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,883.53,7.69,"114,855","1,575"
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,0dizbsng,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,160.42",18.53,"62,608",37
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|5sh7oh,r1n8g54,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,7f4ijtgs,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"1,136.93",18.54,"61,339",39
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,joh76t3i,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,889.53",18.52,"155,982",160
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|gssdpr,bwlo63k,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,opkunz0c,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"2,644.45",18.52,"142,754",133
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_DIG_BURST2_awa_tradedesk_KARGO_CUSTOM_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo venti video_new oe subset_x:|4crqsq,7ycvdfl,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo venti video_new oe subset_x:|tmb5tl,5r4uy90p,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,0.02,20.00,1,0
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_DIG_BURST2_awa_tradedesk_KARGO_CUSTOM_vrc_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo venti video_new oe subset_x:|4crqsq,7ycvdfl,gcru25us000_dig_burst2_awa_tradedesk_kargo_digvid_vrc_rch_1p_us-nat_x_en_1x1_15s_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_smb_kargo venti video_new oe subset_x:|c2esny,tutmmza2,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Video,0.06,8.21,7,0
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_ge_kargo venti display_new oe subset_x:|38rvmb,ef78euvx,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,0.01,6.72,2,1
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btctx_cus_a18p-opnelt-x_x_kargo venti display_new oe subset_x:|i7ka6i,3zu6onb,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btctx_cus_a18p-opnelt-x_smb_kargo venti display_new oe subset_x:|qhbh68,d3142gkf,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE INCREMENTAL AUDIENCE_Cross-Platform Venti Display,0.01,7.78,1,0
05/17/2025,GCRU25US000_2D-17278477_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_hiint_x_x_High Impact Display_New OE Subset_x:|pxyiny,gcru25us000_dig_burst2_awa_tradedesk_tradedesk_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_kargo runway display_new oe subset_x:|z2mm21,h85x428,gcru25us000_dig_burst2_awa_tradedesk_kargo_display_bannr_rch_1p_us-nat_x_en_1x1_x_ssp_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_ge_kargo runway display_new oe subset_x:|bywr5r,wujr56h4,Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE INCREMENTAL AUDIENCE_Cross-Platform Runway,0.06,10.58,6,0
