Campaign Name,Placement Name,Media Property,Delivery Site,Monitored Ads,Eligible Impressions,Measurement Rate,Measured Impressions,Authentic Viewable Rate,Authentic Viewable Impressions,Viewable Rate,Viewable Impressions,Average Time (s) - Viewable Impressions,Total Viewable Time (s),100% Display Viewable Rate,100% Display Viewable Impressions,50% Display Viewable 1-5 Secs Rate,50% Display Viewable 5-15 Secs Rate,50% Display Viewable >15 Secs Rate,Authentic Custom Viewable Rate,Authentic Custom Viewable Impressions,Custom Viewable Rate,Custom Viewable Impressions
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,forbes.com,"137,589","137,587",0.916867,"126,149",0.396071,"49,964",0.48147,"60,737",9.171882345,"557,072.62",0.173386,"21,903",0.230319,0.152488,0.097993,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,forbes.com,"137,059","137,059",0.915569,"125,487",0.393268,"49,350",0.479603,"60,184",9.253699139,"556,924.63",0.172463,"21,670",0.229033,0.150123,0.099825,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,calculatorsoup.com,"133,330","133,330",0.881865,"117,579",0.706784,"83,103",0.719933,"84,649",30.10915687,"2,548,710.02",0.499176,"58,756",0.075238,0.116681,0.527229,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,calculatorsoup.com,"133,263","133,263",0.884477,"117,868",0.707546,"83,397",0.720925,"84,974",30.20708727,"2,566,817.03",0.498165,"58,783",0.074814,0.116179,0.529132,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,thestreet.com,"131,982","131,759",0.997655,"131,450",0.433884,"57,034",0.915253,"120,310",13.62725065,"1,639,494.53",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,heavy.com,"131,963","131,962",0.897137,"118,388",0.63079,"74,678",0.654416,"77,475",11.85121359,"918,172.77",0.290595,"34,638",0.22212,0.232447,0.195399,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,heavy.com,"131,269","131,267",0.900508,"118,207",0.633473,"74,881",0.65744,"77,714",11.84776498,"920,737.21",0.292861,"34,842",0.221222,0.23573,0.196241,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,sallysbakingaddiction.com,"130,462","130,294",0.999432,"130,220",,,0.931531,"121,304",15.09686919,"1,831,310.62",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,nypost.com,"128,938","128,938",0.84985,"109,578",0.492663,"53,985",0.708755,"77,664",22.67554756,"1,761,073.73",0.616053,"67,679",0.084181,0.150274,0.472178,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,nypost.com,"128,349","128,349",0.849037,"108,973",0.495003,"53,942",0.709286,"77,293",22.71142242,"1,755,433.97",0.61714,"67,425",0.084912,0.14826,0.474152,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,usatoday.com,"128,304","128,304",0.881165,"113,057",0.241285,"27,279",0.349417,"39,504",13.26383736,"523,974.63",0.153862,"17,419",0.118132,0.11505,0.114007,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,usatoday.com,"127,973","127,973",0.881412,"112,797",0.241443,"27,234",0.348458,"39,305",13.09572406,"514,727.43",0.152553,"17,233",0.120985,0.113257,0.111664,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,upworthy.com,"112,027","112,024",0.547401,"61,322",0.487492,"29,894",0.562474,"34,492",8.996736809,"310,315.45",0.220109,"13,555",0.266957,0.186301,0.106831,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,upworthy.com,"111,999","111,996",0.544359,"60,966",0.482203,"29,398",0.556835,"33,948",8.995534082,"305,380.39",0.218555,"13,378",0.26724,0.180784,0.106549,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,gimmesomeoven.com,"109,609","109,609",0.8823,"96,708",0.428196,"41,410",0.450976,"43,613",17.1802914,"749,284.05",0.243076,"23,635",0.144478,0.070172,0.233861,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,gimmesomeoven.com,"109,548","109,548",0.880692,"96,478",0.429673,"41,454",0.452994,"43,704",17.12915054,"748,612.40",0.245748,"23,843",0.144833,0.070098,0.235493,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,natashaskitchen.com,"108,339","108,339",0.854263,"92,550",0.677202,"62,675",0.685035,"63,400",22.59520946,"1,432,536.28",0.482372,"44,931",0.099081,0.090041,0.491508,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,natashaskitchen.com,"108,027","108,027",0.858665,"92,759",0.672937,"62,421",0.681637,"63,228",22.54276476,"1,425,333.93",0.477823,"44,610",0.099131,0.089566,0.488534,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,foodnetwork.com,"106,496","106,496",0.843853,"89,867",0.425295,"38,220",0.602323,"54,129",10.65504109,"576,746.72",0.340671,"30,657",0.271163,0.145827,0.184476,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,foodnetwork.com,"106,184","106,184",0.840494,"89,247",0.42528,"37,955",0.603247,"53,838",10.68947962,"575,500.20",0.339023,"30,292",0.27411,0.14302,0.185415,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,hgtv.com,"104,823","104,823",0.811435,"85,057",0.448922,"38,184",0.454307,"38,642",8.154883857,"315,121.02",0.244874,"20,866",0.247151,0.12205,0.084285,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,hgtv.com,"104,151","104,151",0.814212,"84,801",0.448014,"37,992",0.453804,"38,483",8.216881688,"316,210.26",0.245129,"20,823",0.247908,0.121099,0.084017,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,thepioneerwoman.com,"103,441","103,440",0.952456,"98,522",0.509257,"50,173",0.527811,"52,001",3.845491606,"199,969.41",0.111402,"10,989",0.455501,0.049299,0.022333,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,thepioneerwoman.com,"102,688","102,688",0.952244,"97,784",0.506811,"49,558",0.526364,"51,470",3.848299786,"198,071.99",0.110715,"10,842",0.454001,0.049833,0.021751,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ez56r7,Kargo,sallysbakingaddiction.com,"95,978","95,839",0.998226,"95,669",,,0.928535,"88,832",15.30709504,"1,359,759.87",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Desktop_x:|ff3syi,Kargo,sallysbakingaddiction.com,"94,740","94,576",0.998213,"94,407",,,0.928501,"87,657",15.21066879,"1,333,321.59",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,allrecipes.com,"90,583","90,583",0.943797,"85,492",0.582932,"49,836",0.618619,"52,887",19.99902628,"1,057,688.50",0.366466,"31,405",0.241432,0.141113,0.234594,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,allrecipes.com,"90,306","90,306",0.946615,"85,485",0.582383,"49,785",0.618459,"52,869",19.95209949,"1,054,847.55",0.365025,"31,283",0.243183,0.139683,0.234023,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,theguardian.com,"89,721","89,719",0.936357,"84,009",0.427811,"35,940",0.688081,"57,805",15.8630801,"916,965.35",0.331609,"27,880",0.202391,0.198311,0.286839,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,theguardian.com,"89,532","89,532",0.939642,"84,128",0.427955,"36,003",0.687583,"57,845",15.77107491,"912,277.83",0.331501,"27,914",0.203064,0.199976,0.283914,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,soaps.sheknows.com,"88,412","88,340",0.995155,"87,912",0.615945,"54,149",0.674333,"59,282",13.75687637,"815,535.15",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,dailymail.co.uk,"86,759","86,759",0.88347,"76,649",0.488617,"37,452",0.754152,"57,805",13.40840777,"775,073.01",0.388179,"29,792",0.105801,0.438344,0.209035,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,dailymail.co.uk,"86,349","86,349",0.882129,"76,171",0.491814,"37,462",0.756115,"57,594",13.38950469,"771,155.13",0.390705,"29,794",0.107151,0.442294,0.205817,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,ign.com,"85,382","85,381",0.938499,"80,130",0.479783,"38,445",0.529315,"42,414",22.44946909,"952,171.78",0.386006,"30,955",0.118215,0.060791,0.349893,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,Low-traffic Domains,"85,185","85,184",0.846415,"72,101",0.00301,217,0.571476,"41,204",12.0589543,"496,877.15",0.264048,"19,088",0.232273,0.168751,0.166233,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,Low-traffic Domains,"85,161","85,160",0.847558,"72,178",0.002909,210,0.567832,"40,985",12.06038836,"494,295.02",0.26062,"18,860",0.233121,0.165437,0.165368,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,ign.com,"84,088","84,088",0.937435,"78,827",0.475383,"37,473",0.527357,"41,570",22.34073873,"928,704.51",0.382893,"30,211",0.118299,0.062115,0.346442,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|bj97n2,Kargo,soaps.sheknows.com,"82,779","82,710",0.995345,"82,325",0.614916,"50,623",0.674558,"55,533",13.72968159,"762,450.41",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,buzzfeed.com,"81,854","81,850",0.906402,"74,189",0.583159,"43,264",0.752713,"55,843",7.778335458,"434,365.59",0.287364,"21,348",0.424437,0.159297,0.167616,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,buzzfeed.com,"81,467","81,466",0.904034,"73,648",0.58322,"42,953",0.755608,"55,649",7.73482404,"430,435.22",0.28712,"21,178",0.427454,0.1625,0.1641,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,onceuponachef.com,"77,342","77,243",0.99921,"77,182",0.922404,"71,193",0.930955,"71,853",14.9319195,"1,072,903.21",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_SMB_Kargo Venti Video_LiveRamp_x:|lxf5ok,Kargo,thecountrycook.net,"73,642","73,642",0.815771,"60,075",0.434507,"26,103",0.44283,"26,603",14.28163876,"379,934.44",0.228721,"13,804",0.18236,0.075622,0.182791,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Enahnced Pre-Roll with Brande_LiveRamp Mobile_x:|wr674b,Kargo,12tomatoes.com,"73,592","73,501",0.990517,"72,804",0.709343,"51,643",0.727364,"52,955",13.04044974,"690,557.02",,0,,,,,,,
GCRU25US000_NU_DIG_US_H1'25 Wave 2_omg_q2-25_BURST2_AWR_PROG_TRADEDESK_custm_x_x_Kargo High Impact OLV_x_x:|5f5dms,GCRU25US000_DIG_BURST2_awa_TRADEDESK_KARGO_DIGVID_vrc_rch_1p_us-nat_x_en_1x1_x_dcm_nodco_cld_cpm_btdemo_cus_a18p-opnelt-x_GE_Kargo Venti Video_LiveRamp_x:|qcwcly,Kargo,thecountrycook.net,"73,462","73,462",0.817647,"60,066",0.438285,"26,326",0.446792,"26,837",14.2313595,"381,927.00",0.230442,"13,912",0.183399,0.079359,0.181743,,,,
